symbol,section,sub.section,group,category,date,value
UPLD,Financial Health,Balance Sheet Items (in %),64,Short-Term Debt,2017-12-01,0.82
UPLD,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2008-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2009-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2010-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2011-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2012-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2013-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2014-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2015-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2016-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),65,Taxes Payable,2017-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2008-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2009-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2010-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2011-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2012-12-01,4.86
UPLD,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2013-12-01,5.67
UPLD,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2014-12-01,3.17
UPLD,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2015-12-01,4.23
UPLD,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2016-12-01,3.66
UPLD,Financial Health,Balance Sheet Items (in %),66,Accrued Liabilities,2017-12-01,4.32
UPLD,Financial Health,Balance Sheet Items (in %),67,Other Short-Term Liabilities,2008-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),67,Other Short-Term Liabilities,2009-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),67,Other Short-Term Liabilities,2010-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),67,Other Short-Term Liabilities,2011-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),67,Other Short-Term Liabilities,2012-12-01,24.02
UPLD,Financial Health,Balance Sheet Items (in %),67,Other Short-Term Liabilities,2013-12-01,18.61
UPLD,Financial Health,Balance Sheet Items (in %),67,Other Short-Term Liabilities,2014-12-01,20.56
UPLD,Financial Health,Balance Sheet Items (in %),67,Other Short-Term Liabilities,2015-12-01,20.24
UPLD,Financial Health,Balance Sheet Items (in %),67,Other Short-Term Liabilities,2016-12-01,20.41
UPLD,Financial Health,Balance Sheet Items (in %),67,Other Short-Term Liabilities,2017-12-01,20.2
UPLD,Financial Health,Balance Sheet Items (in %),68,Total Current Liabilities,2008-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),68,Total Current Liabilities,2009-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),68,Total Current Liabilities,2010-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),68,Total Current Liabilities,2011-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),68,Total Current Liabilities,2012-12-01,37.21
UPLD,Financial Health,Balance Sheet Items (in %),68,Total Current Liabilities,2013-12-01,31.16
UPLD,Financial Health,Balance Sheet Items (in %),68,Total Current Liabilities,2014-12-01,33.47
UPLD,Financial Health,Balance Sheet Items (in %),68,Total Current Liabilities,2015-12-01,27.78
UPLD,Financial Health,Balance Sheet Items (in %),68,Total Current Liabilities,2016-12-01,26.36
UPLD,Financial Health,Balance Sheet Items (in %),68,Total Current Liabilities,2017-12-01,26.72
UPLD,Financial Health,Balance Sheet Items (in %),69,Long-Term Debt,2008-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),69,Long-Term Debt,2009-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),69,Long-Term Debt,2010-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),69,Long-Term Debt,2011-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),69,Long-Term Debt,2012-12-01,16.1
UPLD,Financial Health,Balance Sheet Items (in %),69,Long-Term Debt,2013-12-01,24.71
UPLD,Financial Health,Balance Sheet Items (in %),69,Long-Term Debt,2014-12-01,9.14
UPLD,Financial Health,Balance Sheet Items (in %),69,Long-Term Debt,2015-12-01,18.27
UPLD,Financial Health,Balance Sheet Items (in %),69,Long-Term Debt,2016-12-01,30.37
UPLD,Financial Health,Balance Sheet Items (in %),69,Long-Term Debt,2017-12-01,38.7
UPLD,Financial Health,Balance Sheet Items (in %),70,Other Long-Term Liabilities,2008-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),70,Other Long-Term Liabilities,2009-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),70,Other Long-Term Liabilities,2010-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),70,Other Long-Term Liabilities,2011-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),70,Other Long-Term Liabilities,2012-12-01,52.85
UPLD,Financial Health,Balance Sheet Items (in %),70,Other Long-Term Liabilities,2013-12-01,60.87
UPLD,Financial Health,Balance Sheet Items (in %),70,Other Long-Term Liabilities,2014-12-01,4.8
UPLD,Financial Health,Balance Sheet Items (in %),70,Other Long-Term Liabilities,2015-12-01,4.72
UPLD,Financial Health,Balance Sheet Items (in %),70,Other Long-Term Liabilities,2016-12-01,4.08
UPLD,Financial Health,Balance Sheet Items (in %),70,Other Long-Term Liabilities,2017-12-01,2.08
UPLD,Financial Health,Balance Sheet Items (in %),71,Total Liabilities,2008-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),71,Total Liabilities,2009-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),71,Total Liabilities,2010-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),71,Total Liabilities,2011-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),71,Total Liabilities,2012-12-01,106.16
UPLD,Financial Health,Balance Sheet Items (in %),71,Total Liabilities,2013-12-01,116.74
UPLD,Financial Health,Balance Sheet Items (in %),71,Total Liabilities,2014-12-01,47.41
UPLD,Financial Health,Balance Sheet Items (in %),71,Total Liabilities,2015-12-01,50.77
UPLD,Financial Health,Balance Sheet Items (in %),71,Total Liabilities,2016-12-01,60.81
UPLD,Financial Health,Balance Sheet Items (in %),71,Total Liabilities,2017-12-01,67.5
UPLD,Financial Health,Balance Sheet Items (in %),72,Total Stockholders' Equity,2008-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),72,Total Stockholders' Equity,2009-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),72,Total Stockholders' Equity,2010-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),72,Total Stockholders' Equity,2011-12-01,NA
UPLD,Financial Health,Balance Sheet Items (in %),72,Total Stockholders' Equity,2012-12-01,-6.16
UPLD,Financial Health,Balance Sheet Items (in %),72,Total Stockholders' Equity,2013-12-01,-16.74
UPLD,Financial Health,Balance Sheet Items (in %),72,Total Stockholders' Equity,2014-12-01,52.59
UPLD,Financial Health,Balance Sheet Items (in %),72,Total Stockholders' Equity,2015-12-01,49.23
UPLD,Financial Health,Balance Sheet Items (in %),72,Total Stockholders' Equity,2016-12-01,39.19
UPLD,Financial Health,Balance Sheet Items (in %),72,Total Stockholders' Equity,2017-12-01,32.5
UPLD,Financial Health,Balance Sheet Items (in %),73,Total Liabilities & Equity,2008-12-01,100
UPLD,Financial Health,Balance Sheet Items (in %),73,Total Liabilities & Equity,2009-12-01,100
UPLD,Financial Health,Balance Sheet Items (in %),73,Total Liabilities & Equity,2010-12-01,100
UPLD,Financial Health,Balance Sheet Items (in %),73,Total Liabilities & Equity,2011-12-01,100
UPLD,Financial Health,Balance Sheet Items (in %),73,Total Liabilities & Equity,2012-12-01,100
UPLD,Financial Health,Balance Sheet Items (in %),73,Total Liabilities & Equity,2013-12-01,100
UPLD,Financial Health,Balance Sheet Items (in %),73,Total Liabilities & Equity,2014-12-01,100
UPLD,Financial Health,Balance Sheet Items (in %),73,Total Liabilities & Equity,2015-12-01,100
UPLD,Financial Health,Balance Sheet Items (in %),73,Total Liabilities & Equity,2016-12-01,100
UPLD,Financial Health,Balance Sheet Items (in %),73,Total Liabilities & Equity,2017-12-01,100
UPLD,Financial Health,Liquidty/Financial Health,74,Current Ratio,2008-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,74,Current Ratio,2009-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,74,Current Ratio,2010-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,74,Current Ratio,2011-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,74,Current Ratio,2012-12-01,0.57
UPLD,Financial Health,Liquidty/Financial Health,74,Current Ratio,2013-12-01,0.62
UPLD,Financial Health,Liquidty/Financial Health,74,Current Ratio,2014-12-01,1.05
UPLD,Financial Health,Liquidty/Financial Health,74,Current Ratio,2015-12-01,1.03
UPLD,Financial Health,Liquidty/Financial Health,74,Current Ratio,2016-12-01,1.19
UPLD,Financial Health,Liquidty/Financial Health,74,Current Ratio,2017-12-01,0.69
UPLD,Financial Health,Liquidty/Financial Health,75,Quick Ratio,2008-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,75,Quick Ratio,2009-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,75,Quick Ratio,2010-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,75,Quick Ratio,2011-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,75,Quick Ratio,2012-12-01,0.53
UPLD,Financial Health,Liquidty/Financial Health,75,Quick Ratio,2013-12-01,0.53
UPLD,Financial Health,Liquidty/Financial Health,75,Quick Ratio,2014-12-01,1
UPLD,Financial Health,Liquidty/Financial Health,75,Quick Ratio,2015-12-01,0.95
UPLD,Financial Health,Liquidty/Financial Health,75,Quick Ratio,2016-12-01,1.11
UPLD,Financial Health,Liquidty/Financial Health,75,Quick Ratio,2017-12-01,0.65
UPLD,Financial Health,Liquidty/Financial Health,76,Financial Leverage,2008-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,76,Financial Leverage,2009-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,76,Financial Leverage,2010-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,76,Financial Leverage,2011-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,76,Financial Leverage,2012-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,76,Financial Leverage,2013-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,76,Financial Leverage,2014-12-01,1.9
UPLD,Financial Health,Liquidty/Financial Health,76,Financial Leverage,2015-12-01,2.03
UPLD,Financial Health,Liquidty/Financial Health,76,Financial Leverage,2016-12-01,2.55
UPLD,Financial Health,Liquidty/Financial Health,76,Financial Leverage,2017-12-01,3.08
UPLD,Financial Health,Liquidty/Financial Health,77,Debt/Equity,2008-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,77,Debt/Equity,2009-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,77,Debt/Equity,2010-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,77,Debt/Equity,2011-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,77,Debt/Equity,2012-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,77,Debt/Equity,2013-12-01,NA
UPLD,Financial Health,Liquidty/Financial Health,77,Debt/Equity,2014-12-01,0.17
UPLD,Financial Health,Liquidty/Financial Health,77,Debt/Equity,2015-12-01,0.37
UPLD,Financial Health,Liquidty/Financial Health,77,Debt/Equity,2016-12-01,0.78
UPLD,Financial Health,Liquidty/Financial Health,77,Debt/Equity,2017-12-01,1.19
UPLD,Efficiency Ratios,Efficiency,78,Days Sales Outstanding,2008-12-01,NA
UPLD,Efficiency Ratios,Efficiency,78,Days Sales Outstanding,2009-12-01,NA
UPLD,Efficiency Ratios,Efficiency,78,Days Sales Outstanding,2010-12-01,NA
UPLD,Efficiency Ratios,Efficiency,78,Days Sales Outstanding,2011-12-01,NA
UPLD,Efficiency Ratios,Efficiency,78,Days Sales Outstanding,2012-12-01,152.15
UPLD,Efficiency Ratios,Efficiency,78,Days Sales Outstanding,2013-12-01,90.89
UPLD,Efficiency Ratios,Efficiency,78,Days Sales Outstanding,2014-12-01,72.31
UPLD,Efficiency Ratios,Efficiency,78,Days Sales Outstanding,2015-12-01,74.48
UPLD,Efficiency Ratios,Efficiency,78,Days Sales Outstanding,2016-12-01,71.34
UPLD,Efficiency Ratios,Efficiency,78,Days Sales Outstanding,2017-12-01,77.8
UPLD,Efficiency Ratios,Efficiency,79,Days Inventory,2008-12-01,NA
UPLD,Efficiency Ratios,Efficiency,79,Days Inventory,2009-12-01,NA
UPLD,Efficiency Ratios,Efficiency,79,Days Inventory,2010-12-01,NA
UPLD,Efficiency Ratios,Efficiency,79,Days Inventory,2011-12-01,NA
UPLD,Efficiency Ratios,Efficiency,79,Days Inventory,2012-12-01,NA
UPLD,Efficiency Ratios,Efficiency,79,Days Inventory,2013-12-01,NA
UPLD,Efficiency Ratios,Efficiency,79,Days Inventory,2014-12-01,NA
UPLD,Efficiency Ratios,Efficiency,79,Days Inventory,2015-12-01,NA
UPLD,Efficiency Ratios,Efficiency,79,Days Inventory,2016-12-01,NA
UPLD,Efficiency Ratios,Efficiency,79,Days Inventory,2017-12-01,NA
UPLD,Efficiency Ratios,Efficiency,80,Payables Period,2008-12-01,NA
UPLD,Efficiency Ratios,Efficiency,80,Payables Period,2009-12-01,NA
UPLD,Efficiency Ratios,Efficiency,80,Payables Period,2010-12-01,NA
UPLD,Efficiency Ratios,Efficiency,80,Payables Period,2011-12-01,NA
UPLD,Efficiency Ratios,Efficiency,80,Payables Period,2012-12-01,92.02
UPLD,Efficiency Ratios,Efficiency,80,Payables Period,2013-12-01,42.32
UPLD,Efficiency Ratios,Efficiency,80,Payables Period,2014-12-01,27.93
UPLD,Efficiency Ratios,Efficiency,80,Payables Period,2015-12-01,32.89
UPLD,Efficiency Ratios,Efficiency,80,Payables Period,2016-12-01,25.26
UPLD,Efficiency Ratios,Efficiency,80,Payables Period,2017-12-01,27.96
UPLD,Efficiency Ratios,Efficiency,81,Cash Conversion Cycle,2008-12-01,NA
UPLD,Efficiency Ratios,Efficiency,81,Cash Conversion Cycle,2009-12-01,NA
UPLD,Efficiency Ratios,Efficiency,81,Cash Conversion Cycle,2010-12-01,NA
UPLD,Efficiency Ratios,Efficiency,81,Cash Conversion Cycle,2011-12-01,NA
UPLD,Efficiency Ratios,Efficiency,81,Cash Conversion Cycle,2012-12-01,NA
UPLD,Efficiency Ratios,Efficiency,81,Cash Conversion Cycle,2013-12-01,NA
UPLD,Efficiency Ratios,Efficiency,81,Cash Conversion Cycle,2014-12-01,NA
UPLD,Efficiency Ratios,Efficiency,81,Cash Conversion Cycle,2015-12-01,NA
UPLD,Efficiency Ratios,Efficiency,81,Cash Conversion Cycle,2016-12-01,NA
UPLD,Efficiency Ratios,Efficiency,81,Cash Conversion Cycle,2017-12-01,NA
UPLD,Efficiency Ratios,Efficiency,82,Receivables Turnover,2008-12-01,NA
UPLD,Efficiency Ratios,Efficiency,82,Receivables Turnover,2009-12-01,NA
UPLD,Efficiency Ratios,Efficiency,82,Receivables Turnover,2010-12-01,NA
UPLD,Efficiency Ratios,Efficiency,82,Receivables Turnover,2011-12-01,NA
UPLD,Efficiency Ratios,Efficiency,82,Receivables Turnover,2012-12-01,2.4
UPLD,Efficiency Ratios,Efficiency,82,Receivables Turnover,2013-12-01,4.02
UPLD,Efficiency Ratios,Efficiency,82,Receivables Turnover,2014-12-01,5.05
UPLD,Efficiency Ratios,Efficiency,82,Receivables Turnover,2015-12-01,4.9
UPLD,Efficiency Ratios,Efficiency,82,Receivables Turnover,2016-12-01,5.12
UPLD,Efficiency Ratios,Efficiency,82,Receivables Turnover,2017-12-01,4.69
UPLD,Efficiency Ratios,Efficiency,83,Inventory Turnover,2008-12-01,NA
UPLD,Efficiency Ratios,Efficiency,83,Inventory Turnover,2009-12-01,NA
UPLD,Efficiency Ratios,Efficiency,83,Inventory Turnover,2010-12-01,NA
UPLD,Efficiency Ratios,Efficiency,83,Inventory Turnover,2011-12-01,NA
UPLD,Efficiency Ratios,Efficiency,83,Inventory Turnover,2012-12-01,NA
UPLD,Efficiency Ratios,Efficiency,83,Inventory Turnover,2013-12-01,NA
UPLD,Efficiency Ratios,Efficiency,83,Inventory Turnover,2014-12-01,NA
UPLD,Efficiency Ratios,Efficiency,83,Inventory Turnover,2015-12-01,NA
UPLD,Efficiency Ratios,Efficiency,83,Inventory Turnover,2016-12-01,NA
UPLD,Efficiency Ratios,Efficiency,83,Inventory Turnover,2017-12-01,NA
UPLD,Efficiency Ratios,Efficiency,84,Fixed Assets Turnover,2008-12-01,NA
UPLD,Efficiency Ratios,Efficiency,84,Fixed Assets Turnover,2009-12-01,NA
UPLD,Efficiency Ratios,Efficiency,84,Fixed Assets Turnover,2010-12-01,NA
UPLD,Efficiency Ratios,Efficiency,84,Fixed Assets Turnover,2011-12-01,NA
UPLD,Efficiency Ratios,Efficiency,84,Fixed Assets Turnover,2012-12-01,16.18
UPLD,Efficiency Ratios,Efficiency,84,Fixed Assets Turnover,2013-12-01,15.4
UPLD,Efficiency Ratios,Efficiency,84,Fixed Assets Turnover,2014-12-01,16.4
UPLD,Efficiency Ratios,Efficiency,84,Fixed Assets Turnover,2015-12-01,14.08
UPLD,Efficiency Ratios,Efficiency,84,Fixed Assets Turnover,2016-12-01,14.44
UPLD,Efficiency Ratios,Efficiency,84,Fixed Assets Turnover,2017-12-01,26.9
UPLD,Efficiency Ratios,Efficiency,85,Asset Turnover,2008-12-01,NA
UPLD,Efficiency Ratios,Efficiency,85,Asset Turnover,2009-12-01,NA
UPLD,Efficiency Ratios,Efficiency,85,Asset Turnover,2010-12-01,NA
UPLD,Efficiency Ratios,Efficiency,85,Asset Turnover,2011-12-01,NA
UPLD,Efficiency Ratios,Efficiency,85,Asset Turnover,2012-12-01,0.34
UPLD,Efficiency Ratios,Efficiency,85,Asset Turnover,2013-12-01,0.51
UPLD,Efficiency Ratios,Efficiency,85,Asset Turnover,2014-12-01,0.56
UPLD,Efficiency Ratios,Efficiency,85,Asset Turnover,2015-12-01,0.54
UPLD,Efficiency Ratios,Efficiency,85,Asset Turnover,2016-12-01,0.55
UPLD,Efficiency Ratios,Efficiency,85,Asset Turnover,2017-12-01,0.45
UPLD,Valuation Ratios,Valuation Ratios,86,Price to Earnings,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,86,Price to Earnings,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,86,Price to Earnings,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,86,Price to Earnings,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,86,Price to Earnings,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,86,Price to Earnings,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,86,Price to Earnings,2014-12-31,-2.158013544018059
UPLD,Valuation Ratios,Valuation Ratios,86,Price to Earnings,2015-12-31,-7.747252747252746
UPLD,Valuation Ratios,Valuation Ratios,86,Price to Earnings,2016-12-30,-10.914634146341463
UPLD,Valuation Ratios,Valuation Ratios,86,Price to Earnings,2017-12-29,-21.235294117647058
UPLD,Valuation Ratios,Valuation Ratios,87,Price to Sales,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,87,Price to Sales,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,87,Price to Sales,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,87,Price to Sales,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,87,Price to Sales,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,87,Price to Sales,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,87,Price to Sales,2014-12-31,0.7353846153846154
UPLD,Valuation Ratios,Valuation Ratios,87,Price to Sales,2015-12-31,1.5107142857142857
UPLD,Valuation Ratios,Valuation Ratios,87,Price to Sales,2016-12-30,1.909333333333333
UPLD,Valuation Ratios,Valuation Ratios,87,Price to Sales,2017-12-29,3.9783673469387755
UPLD,Valuation Ratios,Valuation Ratios,88,Price to Book,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,88,Price to Book,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,88,Price to Book,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,88,Price to Book,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,88,Price to Book,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,88,Price to Book,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,88,Price to Book,2014-12-31,-5.901234567901234
UPLD,Valuation Ratios,Valuation Ratios,88,Price to Book,2015-12-31,1.7669172932330826
UPLD,Valuation Ratios,Valuation Ratios,88,Price to Book,2016-12-30,2.6479289940828403
UPLD,Valuation Ratios,Valuation Ratios,88,Price to Book,2017-12-29,4.718954248366013
UPLD,Valuation Ratios,Valuation Ratios,89,Price to Cash Flow,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,89,Price to Cash Flow,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,89,Price to Cash Flow,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,89,Price to Cash Flow,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,89,Price to Cash Flow,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,89,Price to Cash Flow,NA,NA
UPLD,Valuation Ratios,Valuation Ratios,89,Price to Cash Flow,2014-12-31,47.8
UPLD,Valuation Ratios,Valuation Ratios,89,Price to Cash Flow,2015-12-31,-52.875
UPLD,Valuation Ratios,Valuation Ratios,89,Price to Cash Flow,2016-12-30,35.8
UPLD,Valuation Ratios,Valuation Ratios,89,Price to Cash Flow,2017-12-29,48.73500000000001
VDSI,Financials,Financials,1,Revenue USD Mil,2008-12-01,133
VDSI,Financials,Financials,1,Revenue USD Mil,2009-12-01,102
VDSI,Financials,Financials,1,Revenue USD Mil,2010-12-01,108
VDSI,Financials,Financials,1,Revenue USD Mil,2011-12-01,168
VDSI,Financials,Financials,1,Revenue USD Mil,2012-12-01,154
VDSI,Financials,Financials,1,Revenue USD Mil,2013-12-01,155
VDSI,Financials,Financials,1,Revenue USD Mil,2014-12-01,202
VDSI,Financials,Financials,1,Revenue USD Mil,2015-12-01,241
VDSI,Financials,Financials,1,Revenue USD Mil,2016-12-01,192
VDSI,Financials,Financials,1,Revenue USD Mil,2017-12-01,193
VDSI,Financials,Financials,2,Gross Margin %,2008-12-01,69.2
VDSI,Financials,Financials,2,Gross Margin %,2009-12-01,70
VDSI,Financials,Financials,2,Gross Margin %,2010-12-01,70.4
VDSI,Financials,Financials,2,Gross Margin %,2011-12-01,64.3
VDSI,Financials,Financials,2,Gross Margin %,2012-12-01,64.6
VDSI,Financials,Financials,2,Gross Margin %,2013-12-01,64.4
VDSI,Financials,Financials,2,Gross Margin %,2014-12-01,62.3
VDSI,Financials,Financials,2,Gross Margin %,2015-12-01,59.5
VDSI,Financials,Financials,2,Gross Margin %,2016-12-01,67.9
VDSI,Financials,Financials,2,Gross Margin %,2017-12-01,69.6
VDSI,Financials,Financials,3,Operating Income USD Mil,2008-12-01,28
VDSI,Financials,Financials,3,Operating Income USD Mil,2009-12-01,13
VDSI,Financials,Financials,3,Operating Income USD Mil,2010-12-01,12
VDSI,Financials,Financials,3,Operating Income USD Mil,2011-12-01,25
VDSI,Financials,Financials,3,Operating Income USD Mil,2012-12-01,21
VDSI,Financials,Financials,3,Operating Income USD Mil,2013-12-01,14
VDSI,Financials,Financials,3,Operating Income USD Mil,2014-12-01,38
VDSI,Financials,Financials,3,Operating Income USD Mil,2015-12-01,50
VDSI,Financials,Financials,3,Operating Income USD Mil,2016-12-01,10
VDSI,Financials,Financials,3,Operating Income USD Mil,2017-12-01,6
VDSI,Financials,Financials,4,Operating Margin %,2008-12-01,21.2
VDSI,Financials,Financials,4,Operating Margin %,2009-12-01,12.4
VDSI,Financials,Financials,4,Operating Margin %,2010-12-01,11.5
VDSI,Financials,Financials,4,Operating Margin %,2011-12-01,14.7
VDSI,Financials,Financials,4,Operating Margin %,2012-12-01,13.7
VDSI,Financials,Financials,4,Operating Margin %,2013-12-01,8.8
VDSI,Financials,Financials,4,Operating Margin %,2014-12-01,18.9
VDSI,Financials,Financials,4,Operating Margin %,2015-12-01,20.9
VDSI,Financials,Financials,4,Operating Margin %,2016-12-01,5
VDSI,Financials,Financials,4,Operating Margin %,2017-12-01,3.2
VDSI,Financials,Financials,5,Net Income USD Mil,2008-12-01,24
VDSI,Financials,Financials,5,Net Income USD Mil,2009-12-01,12
VDSI,Financials,Financials,5,Net Income USD Mil,2010-12-01,11
VDSI,Financials,Financials,5,Net Income USD Mil,2011-12-01,18
VDSI,Financials,Financials,5,Net Income USD Mil,2012-12-01,16
VDSI,Financials,Financials,5,Net Income USD Mil,2013-12-01,11
VDSI,Financials,Financials,5,Net Income USD Mil,2014-12-01,33
VDSI,Financials,Financials,5,Net Income USD Mil,2015-12-01,42
VDSI,Financials,Financials,5,Net Income USD Mil,2016-12-01,11
VDSI,Financials,Financials,5,Net Income USD Mil,2017-12-01,-22
VDSI,Financials,Financials,6,Earnings Per Share USD,2008-12-01,0.64
VDSI,Financials,Financials,6,Earnings Per Share USD,2009-12-01,0.31
VDSI,Financials,Financials,6,Earnings Per Share USD,2010-12-01,0.28
VDSI,Financials,Financials,6,Earnings Per Share USD,2011-12-01,0.47
VDSI,Financials,Financials,6,Earnings Per Share USD,2012-12-01,0.4
VDSI,Financials,Financials,6,Earnings Per Share USD,2013-12-01,0.28
VDSI,Financials,Financials,6,Earnings Per Share USD,2014-12-01,0.85
VDSI,Financials,Financials,6,Earnings Per Share USD,2015-12-01,1.06
VDSI,Financials,Financials,6,Earnings Per Share USD,2016-12-01,0.27
VDSI,Financials,Financials,6,Earnings Per Share USD,2017-12-01,-0.56
VDSI,Financials,Financials,7,Dividends USD,2008-12-01,NA
VDSI,Financials,Financials,7,Dividends USD,2009-12-01,NA
VDSI,Financials,Financials,7,Dividends USD,2010-12-01,NA
VDSI,Financials,Financials,7,Dividends USD,2011-12-01,NA
VDSI,Financials,Financials,7,Dividends USD,2012-12-01,NA
VDSI,Financials,Financials,7,Dividends USD,2013-12-01,NA
VDSI,Financials,Financials,7,Dividends USD,2014-12-01,NA
VDSI,Financials,Financials,7,Dividends USD,2015-12-01,NA
VDSI,Financials,Financials,7,Dividends USD,2016-12-01,NA
VDSI,Financials,Financials,7,Dividends USD,2017-12-01,NA
VDSI,Financials,Financials,8,Payout Ratio % *,2008-12-01,NA
VDSI,Financials,Financials,8,Payout Ratio % *,2009-12-01,NA
VDSI,Financials,Financials,8,Payout Ratio % *,2010-12-01,NA
VDSI,Financials,Financials,8,Payout Ratio % *,2011-12-01,NA
VDSI,Financials,Financials,8,Payout Ratio % *,2012-12-01,NA
VDSI,Financials,Financials,8,Payout Ratio % *,2013-12-01,NA
VDSI,Financials,Financials,8,Payout Ratio % *,2014-12-01,NA
VDSI,Financials,Financials,8,Payout Ratio % *,2015-12-01,NA
VDSI,Financials,Financials,8,Payout Ratio % *,2016-12-01,NA
VDSI,Financials,Financials,8,Payout Ratio % *,2017-12-01,NA
VDSI,Financials,Financials,9,Shares Mil,2008-12-01,38
VDSI,Financials,Financials,9,Shares Mil,2009-12-01,38
VDSI,Financials,Financials,9,Shares Mil,2010-12-01,38
VDSI,Financials,Financials,9,Shares Mil,2011-12-01,39
